underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code,mid,T,r,q_quote,q_iv,F,m,m_0,bid_IV,mid_IV,ask_IV,bid_TIV,mid_TIV,ask_TIV
^SPX,2024-02-20,SPX,2024-09-20 09:00:00,200.0,C,0.0,0.0,0.0,0.0,0,10,4730.2,11,4745.9,4967.82,4969.27,0.0,4968.545,1.8435,1.0,0.0,0.0,0.165,1.2543,11,4737.5,10,4758.0,4975.2,4976.63,0.0,1196,,4738.049999999999,0.5972903570734236,0.05319999999999997,0.011305087237295534,0.012125,5091.949393049841,-3.237098654558632,-0.024533701416790878,0.0001,0.0001,1.9632911268680207,5.9729035707342364e-09,5.9729035707342364e-09,2.302262877994682
^SPX,2024-02-20,SPX,2024-09-20 09:00:00,200.0,P,0.0,0.0,0.0,0.0,0,0,0.0,12,0.05,4967.82,4969.27,0.0,4968.545,1.1712,-0.0,0.0,-0.0009,0.0037,-0.0008,0,0.0,12,0.05,4975.2,4976.63,0.0,219,,0.025,0.5972903570734236,0.05319999999999997,0.011305087237295534,0.012125,5091.949393049841,-3.237098654558632,-0.024533701416790878,0.0001,1.1466709326569107,1.19992585197477,5.9729035707342364e-09,0.7853497512223235,0.8599918265084721
^SPX,2024-02-20,SPX,2024-08-16 09:00:00,200.0,C,0.0,0.0,0.0,0.0,0,10,4734.9,10,4751.7,4967.82,4969.27,0.0,4968.545,2.0971,0.9999,0.0,0.0,0.1811,1.0711,10,4740.4,22,4759.9,4975.2,4976.63,0.0,17,,4743.299999999999,0.49950019441384225,0.054400000000000184,0.012012692140467485,0.0128125,5072.835873138386,-3.233337917477027,-0.02077296433518565,0.0001,1.6977951115974728,2.252023589178071,4.995001944138423e-09,1.4398134267611578,2.533270303975368
^SPX,2024-02-20,SPX,2024-08-16 09:00:00,200.0,P,0.0,0.0,0.0,0.0,0,0,0.0,14,0.05,4967.82,4969.27,0.0,4968.545,1.2797,-0.0,0.0,-0.0011,0.0033,-0.0006,0,0.0,14,0.05,4975.2,4976.63,0.0,366,,0.025,0.49950019441384225,0.054400000000000184,0.012012692140467485,0.0128125,5072.835873138386,-3.233337917477027,-0.02077296433518565,0.0001,1.252306418853181,1.310453975293646,4.995001944138423e-09,0.783351852560751,0.8577864997356519
^SPX,2024-02-20,SPX,2024-07-19 09:00:00,200.0,C,0.0,0.0,0.0,0.0,0,10,4738.9,10,4756.0,4967.82,4969.27,0.0,4968.545,2.2738,0.9998,0.0,0.0,0.164,0.8098,10,4745.5,10,4765.2,4975.2,4976.63,0.0,37,,4747.45,0.4191878361739356,0.05440000000000033,0.010937171921363694,0.0118125,5058.040739486307,-3.2304171151148986,-0.01785216197305762,0.0001,0.0001,2.3638758688908608,4.191878361739356e-09,4.191878361739356e-09,2.3423835342268373
^SPX,2024-02-20,SPX,2024-07-19 09:00:00,200.0,P,0.0,0.0,0.0,0.0,0,0,0.0,22,0.05,4967.82,4969.27,0.0,4968.545,1.3928,-0.0,0.0,-0.0013,0.0031,-0.0005,0,0.0,22,0.05,4975.2,4976.63,0.0,305,,0.025,0.4191878361739356,0.05440000000000033,0.010937171921363694,0.0118125,5058.040739486307,-3.2304171151148986,-0.01785216197305762,0.0001,1.3655966455331943,1.4289874068082427,4.191878361739356e-09,0.7817241961616986,0.8559836611021462
^SPX,2024-02-20,SPX,2024-06-21 09:00:00,200.0,C,0.0,0.0,0.0,0.0,0,10,4741.7,10,4758.4,4967.82,4969.27,0.0,4968.545,2.5421,0.9996,0.0,0.0,0.1543,0.5548,10,4746.8,10,4765.9,4975.2,4976.63,0.0,300,,4750.049999999999,0.3414757630743309,0.05440000000000025,0.011025694100128856,0.012499999999999999,5040.145119299489,-3.226872787614656,-0.014307834472814664,0.0001,0.0001,2.6072400638736544,3.4147576307433094e-09,3.4147576307433094e-09,2.3212500509852725
^SPX,2024-02-20,SPX,2024-06-21 09:00:00,200.0,P,0.0,0.0,0.0,0.0,0,0,0.0,50,0.05,4967.82,4969.27,0.0,4968.545,1.543,-0.0,0.0,-0.0016,0.0027,-0.0004,0,0.0,50,0.05,4975.2,4976.63,0.0,736,,0.025,0.3414757630743309,0.05440000000000025,0.011025694100128856,0.012499999999999999,5040.145119299489,-3.226872787614656,-0.014307834472814664,0.0001,1.5112199763738499,1.5813562311180533,3.4147576307433094e-09,0.7798575045554655,0.8539241824133691
^SPX,2024-02-20,SPX,2024-05-17 09:00:00,200.0,C,0.0,0.0,0.0,0.0,0,15,4746.2,16,4763.5,4967.82,4969.27,0.0,4968.545,2.991,0.9994,0.0,0.0,0.1272,0.4102,15,4753.1,15,4769.4,4975.2,4976.63,0.0,35,,4754.85,0.24628588555505151,0.05490000000000011,0.010914297621688902,0.0120625,5021.2419943204595,-3.223115224764306,-0.01055027162246452,0.0001,0.0001,3.043760466320176,2.462858855550515e-09,2.462858855550515e-09,2.281710113349419
^SPX,2024-02-20,SPX,2024-05-17 09:00:00,200.0,P,0.0,0.0,0.0,0.0,0,0,0.0,40,0.05,4967.82,4969.27,0.0,4968.545,1.8254,-0.0,0.0,-0.0023,0.0023,-0.0003,0,0.0,560,0.05,4975.2,4976.63,0.0,148,,0.025,0.24628588555505151,0.05490000000000011,0.010914297621688902,0.0120625,5021.2419943204595,-3.223115224764306,-0.01055027162246452,0.0001,1.7771386877891964,1.859592992520823,2.462858855550515e-09,0.7778254812720561,0.851677796930302
^SPX,2024-02-20,SPX,2024-04-19 09:00:00,200.0,C,0.0,0.0,0.0,0.0,0,15,4753.4,16,4767.7,4967.82,4969.27,0.0,4968.545,3.5768,0.9993,0.0,0.0,0.0979,0.1499,15,4757.4,15,4772.7,4975.2,4976.63,0.0,42,,4760.549999999999,0.16597352731514484,0.05489999999999956,0.008689415972974918,0.0104375,5005.346487616346,-3.219944551100091,-0.007379597958249577,0.0001,0.0001,3.612575134630074,1.6597352731514485e-09,1.6597352731514485e-09,2.1660705641111817
^SPX,2024-02-20,SPX,2024-04-19 09:00:00,200.0,P,0.0,0.0,0.0,0.0,0,0,0.0,651,0.05,4967.82,4969.27,0.0,4968.545,2.2161,-0.0,0.0,-0.0033,0.0019,-0.0002,0,0.0,1464,0.05,4975.2,4976.63,0.0,174,,0.025,0.16597352731514484,0.05489999999999956,0.008689415972974918,0.0104375,5005.346487616346,-3.219944551100091,-0.007379597958249577,0.0001,2.1624160946890023,2.262720927256838,1.6597352731514485e-09,0.7760994114282138,0.849768857453359
^SPX,2024-02-20,SPX,2024-03-15 09:00:00,200.0,C,4762.36,4764.45,4762.36,4764.09,18,15,4753.8,16,4770.7,4967.82,4969.27,0.0,4968.545,5.5492,0.9992,0.0,0.0,0.0586,0.0189,15,4759.9,16,4778.6,4975.2,4976.63,4763.9456,719,,4762.25,0.06818336465556347,0.054899999999999526,0.010054366426886067,0.013750000000000002,4982.505047566555,-3.2153706985974173,-0.0028057454555763667,0.0001,0.0001,0.0001,6.818336465556348e-10,6.818336465556348e-10,6.818336465556348e-10
^SPX,2024-02-20,SPX,2024-03-15 09:00:00,200.0,P,0.0,0.0,0.0,0.0,0,0,0.0,2398,0.05,4967.82,4969.27,0.0,4968.545,3.4824,-0.0,0.0,-0.0075,0.0012,-0.0001,0,0.0,613,0.05,4975.2,4976.63,0.0,331,,0.025,0.06818336465556347,0.054899999999999526,0.010054366426886067,0.013750000000000002,4982.505047566555,-3.2153706985974173,-0.0028057454555763667,0.0001,3.3686043784972823,3.524819326142742,6.818336465556348e-10,0.773710420796829,0.8471340740659716
^SPX,2024-02-20,SPX,2028-12-15 09:00:00,400.0,C,0.0,0.0,0.0,0.0,0,5,4362.5,5,4442.5,4967.82,4969.27,0.0,4968.545,0.7701,1.0,0.0,0.0,2.2086,21.1298,0,0.0,0,0.0,4975.2,4976.63,0.0,1,,4402.5,4.929958903073898,0.04379999999999999,0.012076020412412448,0.0122265625,5805.366741656231,-2.6750735218856683,-0.15565574930377235,0.5551313011561783,0.797395334750032,0.9507766364636183,1.51926918943911,3.1346617159723578,4.456565576710601
^SPX,2024-02-20,SPX,2028-12-15 09:00:00,400.0,P,0.0,0.0,0.0,0.0,0,1,1.8,5,2.55,4967.82,4969.27,0.0,4968.545,0.4839,-0.0012,0.0,-0.005,0.4187,-0.3731,1,1.8,5,2.55,4975.2,4976.63,0.0,43,,2.175,4.929958903073898,0.04379999999999999,0.012076020412412448,0.0122265625,5805.366741656231,-2.6750735218856683,-0.15565574930377235,0.4677145753264095,0.4778824949065188,0.4868831913341573,1.0784626449485857,1.1258629917907164,1.1686726008366441
^SPX,2024-02-20,SPX,2027-12-17 09:00:00,400.0,C,0.0,0.0,0.0,0.0,0,5,4396.4,5,4476.3,4967.82,4969.27,0.0,4968.545,0.5698,1.0,0.0,0.0,0.5269,18.1488,0,0.0,0,0.0,4975.2,4976.63,0.0,6,,4436.35,3.9104564945024087,0.04379999999999999,0.011975212624070778,0.012,5626.454864538716,-2.6437702891070725,-0.12435251652517654,0.0001,0.8082865759469801,0.9896392078028051,3.910456494502409e-08,2.5548075486973114,3.8298454121523213
^SPX,2024-02-20,SPX,2027-12-17 09:00:00,400.0,P,0.0,0.0,0.0,0.0,0,25,1.15,2,2.1,4967.82,4969.27,0.0,4968.545,0.5194,-0.001,0.0,-0.0051,0.3076,-0.2333,3,1.0,2,2.1,4975.2,4976.63,0.0,919,,1.625,3.9104564945024087,0.04379999999999999,0.011975212624070778,0.012,5626.454864538716,-2.6437702891070725,-0.12435251652517654,0.49360175212311747,0.5120546563712073,0.5269495162702501,0.9527541382715347,1.0253215798910555,1.08583910691985
^SPX,2024-02-20,SPX,2026-12-18 09:00:00,400.0,C,0.0,0.0,0.0,0.0,0,5,4433.6,5,4500.3,4967.82,4969.27,0.0,4968.545,0.9266,1.0,0.0,0.0,1.5942,11.2304,0,0.0,0,0.0,4975.2,4976.63,0.0,6,,4466.950000000001,2.890954085930918,0.045899999999999996,0.013027001061024474,0.01275,5468.269304508674,-2.6152529005305056,-0.09583512794860992,0.0001,0.9001046243998526,1.081918378920765,2.8909540859309182e-08,2.342217277054429,3.3839987270739287
^SPX,2024-02-20,SPX,2026-12-18 09:00:00,400.0,P,0.0,0.0,0.0,0.0,0,0,0.0,154,1.8,4967.82,4969.27,0.0,4968.545,0.5615,-0.0006,0.0,-0.0043,0.1753,-0.1055,0,0.0,86,2.55,4975.2,4976.63,0.0,816,,0.9,2.890954085930918,0.045899999999999996,0.013027001061024474,0.01275,5468.269304508674,-2.6152529005305056,-0.09583512794860992,0.0001,0.5531367833795106,0.5947507814193237,2.8909540859309182e-08,0.8845171826770025,1.022612829254391
^SPX,2024-02-20,SPX,2025-12-19 09:00:00,400.0,C,0.0,0.0,0.0,0.0,0,5,4481.8,102,4561.7,4967.82,4969.27,0.0,4968.545,1.0577,1.0,0.0,0.0,1.1007,7.1762,97,4455.6,97,4557.7,4975.2,4976.63,0.0,68,,4521.75,1.8714516773594276,0.049699999999999994,0.01358672441149181,0.014125000000000002,5310.595278395716,-2.585994666003957,-0.06657689342206154,0.8718825243346778,1.234423539707829,1.4613091822422561,1.422638519610382,2.8517208270716656,3.996343811254658
^SPX,2024-02-20,SPX,2025-12-19 09:00:00,400.0,P,0.77,0.77,0.77,0.77,1,392,0.55,2,0.8,4967.82,4969.27,0.0,4968.545,0.6707,-0.0005,0.0,-0.0052,0.1149,-0.0539,392,0.5,2,0.8,4975.2,4976.63,0.77,2689,,0.675,1.8714516773594276,0.049699999999999994,0.01358672441149181,0.014125000000000002,5310.595278395716,-2.585994666003957,-0.06657689342206154,0.6477554799520198,0.6601781844085853,0.6709712283376938,0.7852370977638227,0.8156445819093958,0.8425320165262228
^SPX,2024-02-20,SPX,2025-06-20 09:00:00,400.0,C,0.0,0.0,0.0,0.0,0,5,4504.0,5,4552.6,4967.82,4969.27,0.0,4968.545,1.0135,1.0,0.0,0.0,0.4733,5.5487,5,4494.1,97,4556.2,4975.2,4976.63,0.0,1,,4528.3,1.3583778865055192,0.04969999999999999,0.011585716099313016,0.012125,5228.728279916511,-2.5704588216673407,-0.05104104908544482,0.0001,1.133792830360263,1.3724573319666564,1.3583778865055193e-08,1.74617600327674,2.558693737725512
^SPX,2024-02-20,SPX,2025-06-20 09:00:00,400.0,P,0.0,0.0,0.0,0.0,0,309,0.2,154,0.6,4967.82,4969.27,0.0,4968.545,0.7456,-0.0003,0.0,-0.0046,0.0662,-0.0251,309,0.2,396,0.75,4975.2,4976.63,0.0,593,,0.4,1.3583778865055192,0.04969999999999999,0.011585716099313016,0.012125,5228.728279916511,-2.5704588216673407,-0.05104104908544482,0.6927444838039174,0.7337552813648927,0.7609150024480964,0.6518786469580217,0.7313463248503465,0.7864894415388202
^SPX,2024-02-20,SPX,2025-03-21 09:00:00,400.0,C,0.0,0.0,0.0,0.0,0,10,4514.5,10,4542.4,4967.82,4969.27,0.0,4968.545,1.2116,1.0,0.0,0.0,0.5904,4.2187,10,4509.9,10,4558.8,4975.2,4976.63,0.0,0,,4528.45,1.1051635776467283,0.04970000000000006,0.010820653441290042,0.010937500000000001,5186.016889635684,-2.5622566757604273,-0.042838903178531514,0.0001,0.0001,1.2113829373549807,1.1051635776467284e-08,1.1051635776467284e-08,1.621770767902937
^SPX,2024-02-20,SPX,2025-03-21 09:00:00,400.0,P,0.0,0.0,0.0,0.0,0,230,0.1,164,0.4,4967.82,4969.27,0.0,4968.545,0.7927,-0.0002,0.0,-0.0038,0.0417,-0.0136,186,0.1,10,0.4,4975.2,4976.63,0.0,25,,0.25,1.1051635776467283,0.04970000000000006,0.010820653441290042,0.010937500000000001,5186.016889635684,-2.5622566757604273,-0.042838903178531514,0.7261118461971088,0.779046734528241,0.8104782373765915,0.5826846909913841,0.6707390426434786,0.7259542955157994
^SPX,2024-02-20,SPX,2025-02-21 09:00:00,400.0,C,0.0,0.0,0.0,0.0,0,10,4518.8,10,4546.6,4967.82,4969.27,0.0,4968.545,1.2466,1.0,0.0,0.0,0.5544,3.8059,10,4516.0,10,4561.3,4975.2,4976.63,0.0,0,,4532.700000000001,1.0248512194068218,0.049700000000000015,0.009893606268248607,0.01025,5173.54128081701,-2.559848153187495,-0.04043038060559925,0.0001,0.0001,1.219732021227227,1.0248512194068218e-08,1.0248512194068218e-08,1.5247185109345613
^SPX,2024-02-20,SPX,2025-02-21 09:00:00,400.0,P,0.0,0.0,0.0,0.0,0,41,0.05,267,0.4,4967.82,4969.27,0.0,4968.545,0.8146,-0.0002,0.0,-0.0038,0.037,-0.0115,250,0.05,349,0.45,4975.2,4976.63,0.0,10,,0.225,1.0248512194068218,0.049700000000000015,0.009893606268248607,0.01025,5173.54128081701,-2.559848153187495,-0.04043038060559925,0.7177732882633159,0.8012486610392234,0.8406991134483865,0.5280018041404971,0.6579538851835229,0.7243392199330784
^SPX,2024-02-20,SPX,2025-01-17 09:00:00,400.0,C,0.0,0.0,0.0,0.0,0,10,4521.5,10,4551.0,4967.82,4969.27,0.0,4968.545,1.3099,0.9999,0.0,0.0,0.5302,3.4603,10,4522.1,10,4562.6,4975.2,4976.63,0.0,12,,4536.25,0.9296613418875423,0.053200000000000136,0.012500073638333045,0.0129375,5158.044477761603,-2.5568482623596434,-0.03743048977774743,0.0001,1.2301842319090137,1.4690987842814258,9.296613418875424e-09,1.4069060079736972,2.006442742028299
^SPX,2024-02-20,SPX,2025-01-17 09:00:00,400.0,P,0.0,0.0,0.0,0.0,0,62,0.05,204,0.3,4967.82,4969.27,0.0,4968.545,0.8387,-0.0002,0.0,-0.0033,0.029,-0.0084,62,0.05,86,0.35,4975.2,4976.63,0.0,493,,0.175,0.9296613418875423,0.053200000000000136,0.012500073638333045,0.0129375,5158.044477761603,-2.5568482623596434,-0.03743048977774743,0.7527950564210139,0.8238336255036093,0.8603853575490584,0.5268394514971158,0.6309628656497855,0.6881938599829476
^SPX,2024-02-20,SPX,2024-12-20 09:00:00,400.0,C,0.0,0.0,0.0,0.0,0,10,4523.7,10,4552.2,4967.82,4969.27,0.0,4968.545,1.4004,0.9989,0.0,0.0,0.5555,3.0375,10,4524.0,10,4560.9,4975.2,4976.63,0.0,2856,,4537.95,0.8545495539282397,0.05320000000000006,0.01253142203938395,0.013437500000000002,5140.272364912673,-2.5533967992199673,-0.033979026638071674,0.0001,1.2941189638717197,1.5304720748904466,8.545495539282398e-09,1.4311516464101635,2.0016496800753814
^SPX,2024-02-20,SPX,2024-12-20 09:00:00,400.0,P,0.12,0.12,0.12,0.12,1,251,0.05,333,0.2,4967.82,4969.27,0.0,4968.545,0.8535,-0.0001,0.0,-0.0027,0.0213,-0.0057,251,0.05,653,0.2,4975.2,4976.63,0.12,5700,,0.125,0.8545495539282397,0.05320000000000006,0.01253142203938395,0.013437500000000002,5140.272364912673,-2.5533967992199673,-0.033979026638071674,0.7840660001187062,0.8363660910470849,0.8670704962458633,0.5253424501250428,0.5977644529685553,0.6424599644461181
^SPX,2024-02-20,SPX,2024-11-15 09:00:00,400.0,C,0.0,0.0,0.0,0.0,0,10,4532.6,10,4549.1,4967.82,4969.27,0.0,4968.545,1.2825,1.0,0.0,0.0,0.278,2.8303,10,4537.9,88,4557.9,4975.2,4976.63,0.0,0,,4540.85,0.757915073553237,0.05320000000000006,0.012183641853861355,0.01275,5123.22798101065,-2.5500754373071244,-0.030657664725228417,0.0001,1.2502670988348463,1.4614511132817896,7.57915073553237e-09,1.184748452080595,1.6187848429891318
